Label	Category	Name
GCA_022811665.1_ASM2281166v1_CP094529.1_seq2...class_A	Latent	NA
GCA_022867885.1_ASM2286788v1_JALIFP010000008.1_seq1...class_A	Latent	NA
GCA_022965755.1_ASM2296575v1_CP095187.1_seq1...class_A	Latent	NA
GCA_023016805.1_ASM2301680v1_JALKCH010000007.1_seq1...class_A	Latent	NA
GCA_023036475.1_ASM2303647v1_JAJQKI010000006.1_seq1...aac3_class2	Latent	NA
GCA_023073815.1_ASM2307381v1_JADPKF010000073.1_seq1...class_A	Latent	NA
GCA_023101085.1_ASM2310108v1_CP064703.1_seq1...class_A	Latent	NA
GCA_023218175.1_ASM2321817v1_JALPTH010000025.1_seq1...aph6	Latent	NA
GCA_023254175.1_ASM2325417v1_JALQYJ010000101.1_seq1...class_A	Latent	NA
GCA_023266035.1_ASM2326603v1_JAHFRY010000054.1_seq1...class_A	Latent	NA
GCA_023276405.1_ASM2327640v1_JALRMO010000001.1_seq1...aph2b	Latent	NA
GCA_023634645.1_ASM2363464v1_JAMKMR010000014.1_seq1...class_A	Latent	NA
GCA_023897065.1_ASM2389706v1_JAMHIV010000046.1_seq1...aph6	Latent	NA
GCA_023921225.1_ASM2392122v1_CP071527.1_seq1...class_A	Latent	NA
GCA_024171495.1_ASM2417149v1_JALJZW010000002.1_seq1...aph6	Latent	NA
GCA_025133195.1_ASM2513319v1_CP104006.1_seq1...class_A	Latent	NA
GCA_025264645.1_ASM2526464v1_CP073696.1_seq1...class_B_3	Latent	NA
GCA_025351985.1_ASM2535198v1_JANXUW010000055.1_seq1...class_B_3	Latent	NA
GCA_025465255.1_ASM2546525v1_JAODNI010000112.1_seq1...class_A	Latent	NA
GCA_025486315.1_ASM2548631v1_JAOOPY010000003.1_seq1...class_A	Latent	NA
GCA_025685655.1_ASM2568565v1_JAGSYG010000009.1_seq1...class_B_3	Latent	NA
GCA_025717535.1_ASM2571753v1_JAJIRO010000005.1_seq1...class_A	Latent	NA
GCA_025753795.1_ASM2575379v1_JAOWPS010000004.1_seq1...class_A	Latent	NA
GCA_025821665.1_ASM2582166v1_JACKSJ010000037.1_seq1...class_A	Latent	NA
GCA_025869375.1_ASM2586937v1_JAOZVX010000725.1_seq1...class_A	Latent	NA
GCA_025929575.1_ASM2592957v1_JAICPW010000160.1_seq1...aph2b	Latent	NA
GCA_026020075.1_ASM2602007v1_CP102773.1_seq1...class_A	Latent	NA
GCA_026225065.1_ASM2622506v1_JAMFSB010000109.1_seq1...class_A	Latent	NA
GCA_026283925.1_ASM2628392v1_JAPDPF010000003.1_seq1...class_B_3	Latent	NA
GCA_026283945.1_ASM2628394v1_JAPDPC010000002.1_seq1...class_B_3	Latent	NA
GCA_026625805.1_ASM2662580v1_CP113064.1_seq1...class_A	Latent	NA
GCA_026786275.1_ASM2678627v1_JAJAYJ010000089.1_seq1...aph6	Latent	NA
GCA_027257935.1_ASM2725793v1_JANZKW010000003.1_seq1...class_A	Latent	NA
GCA_027307225.1_ASM2730722v1_DAHUXJ010000151.1_seq1...class_A	Latent	NA
GCA_027359115.1_ASM2735911v1_CP114791.1_seq1...class_B_3	Latent	NA
GCA_027489675.1_ASM2748967v1_JAIXZM010000070.1_seq1...class_A	Latent	NA
GCA_027594365.1_ASM2759436v1_CP115153.1_seq1...mph	Latent	NA
GCA_027625475.1_ASM2762547v1_CP115174.1_seq1...class_A	Latent	NA
GCA_027627575.1_ASM2762757v1_CP114065.1_seq2...aph6	Latent	NA
GCA_027912455.1_ASM2791245v1_CP115446.1_seq1...class_B_3	Latent	NA
GCA_028288115.1_ASM2828811v1_JAQBOJ010000180.1_seq1...class_A	Latent	NA
GCA_028290355.1_ASM2829035v1_JAQGKA010000035.1_seq1...class_A	Latent	NA
GCA_028622115.1_ASM2862211v1_CP097263.1_seq1...class_A	Latent	NA
GCA_028689785.1_ASM2868978v1_JAQVCN010000036.1_seq1...class_A	Latent	NA
GCA_029202485.1_ASM2920248v1_CP119313.1_seq1...class_A	Latent	NA
GCA_029239295.1_ASM2923929v1_JAQZBC010000014.1_seq1...class_B_3	Latent	NA
GCA_029310915.1_ASM2931091v1_JARJEH010000272.1_seq1...class_A	Latent	NA
GCA_029493445.1_ASM2949344v1_JAHWBL010000009.1_seq1...aph6	Latent	NA
GCA_029543105.1_ASM2954310v1_JARQXB010000009.1_seq1...class_A	Latent	NA
GCA_029839335.1_ASM2983933v1_JAOCAL010000029.1_seq1...aph6	Latent	NA
GCA_029846695.1_ASM2984669v1_JARWCR010000048.1_seq1...class_A	Latent	NA
GCA_029887875.1_ASM2988787v1_JARXRM010000045.1_seq1...class_A	Latent	NA
GCA_029910195.1_ASM2991019v1_CP110392.1_seq1...class_A	Latent	NA
GCA_029960115.1_ASM2996011v1_JASCOZ010000205.1_seq1...class_A	Latent	NA
GCA_030009775.1_ASM3000977v1_JASCTH010000040.1_seq1...aac3_class2	Latent	NA
GCA_030063415.1_ASM3006341v1_JASITA010000003.1_seq1...aph6	Latent	NA
GCA_030065195.1_ASM3006519v1_JASJDE010000011.1_seq1...class_B_3	Latent	NA
GCA_030116705.1_ASM3011670v1_JAOTIK010000001.1_seq2...aac3_class2	Latent	NA
GCA_030145715.1_ASM3014571v1_JAIXHQ010000027.1_seq1...class_B_3	Latent	NA
GCA_030146175.1_ASM3014617v1_JASLCE010000098.1_seq1...class_A	Latent	NA
GCA_030146555.1_ASM3014655v1_JASLBP010000381.1_seq1...aph6	Latent	NA
GCA_030348125.1_ASM3034812v1_JAQOZV010000003.1_seq1...class_B_3	Latent	NA
GCA_030409525.1_ASM3040952v1_JAUFQB010000060.1_seq1...class_A	Latent	NA
GCA_030481865.1_ASM3048186v1_JAUJWU010000003.1_seq1...mph	Latent	NA
GCA_030684675.1_ASM3068467v1_JAUXXZ010000067.1_seq1...class_A	Latent	NA
GCA_030733745.1_ASM3073374v1_JASHIK010000037.1_seq1...class_A	Latent	NA
GCA_030813165.1_ASM3081316v1_JAUSTZ010000003.1_seq1...mph	Latent	NA
GCA_030818415.1_ASM3081841v1_JAUTAE010000001.1_seq1...class_A	Latent	NA
GCA_030832305.1_ASM3083230v1_JAURJI010000034.1_seq1...class_A	Latent	NA
GCA_031178655.1_ASM3117865v1_JAPSIQ010000074.1_seq1...aph6	Latent	NA
GCA_031178655.1_ASM3117865v1_JAPSIQ010000161.1_seq1...aph6	Latent	NA
GCA_031422595.1_ASM3142259v1_JANPMA010000089.1_seq1...class_B_3	Latent	NA
GCA_031845425.1_ASM3184542v1_JAVREM010000033.1_seq1...aph6	Latent	NA
GCA_031987425.1_ASM3198742v1_DALZZL010000205.1_seq1...class_A	Latent	NA
GCA_031991105.1_ASM3199110v1_DALYRX010000009.1_seq1...class_A	Latent	NA
GCA_031995485.1_ASM3199548v1_DAMAGB010000004.1_seq1...class_A	Latent	NA
GCA_031995485.1_ASM3199548v1_DAMAGB010000027.1_seq1...class_B_3	Latent	NA
GCA_032007425.1_ASM3200742v1_DALZLW010000204.1_seq1...class_A	Latent	NA
GCA_032054785.1_ASM3205478v1_DAMBSB010000370.1_seq1...class_A	Latent	NA
GCA_032055285.1_ASM3205528v1_DAMBRE010000004.1_seq1...class_B_3	Latent	NA
GCA_032056425.1_ASM3205642v1_DAMBCN010000011.1_seq1...class_B_3	Latent	NA
GCA_032064625.1_ASM3206462v1_DAMBNG010000109.1_seq1...class_A	Latent	NA
GCA_032154225.1_ASM3215422v1_JALDYF010000004.1_seq1...aph6	Latent	NA
GCA_032159945.1_ASM3215994v1_JAVHWI010000285.1_seq1...class_A	Latent	NA
GCA_032916625.1_ASM3291662v1_JAVCTG010000330.1_seq1...aph6	Latent	NA
GCA_033561535.1_ASM3356153v1_CP131467.1_seq1...class_B_1_2	Latent	NA
GCA_033722735.1_ASM3372273v1_JAWVYN010000033.1_seq1...class_A	Latent	NA
GCA_033793825.1_ASM3379382v1_JARAXJ010000190.1_seq1...aph6	Latent	NA
GCA_034376685.1_ASM3437668v1_JAXMJJ010000039.1_seq1...class_A	Latent	NA
GCA_034427455.1_ASM3442745v1_JAXQNN010000003.1_seq1...mph	Latent	NA
GCA_035348575.1_ASM3534857v1_DAOPRE010000112.1_seq1...aph6	Latent	NA
GCA_035445405.1_ASM3544540v1_DAOMQQ010000141.1_seq1...class_D_2	Latent	NA
GCA_035458265.1_ASM3545826v1_DATIAB010000217.1_seq1...aph6	Latent	NA
GCA_035481675.1_ASM3548167v1_JAYJJW010000001.1_seq1...class_B_3	Latent	NA
GCA_035483915.1_ASM3548391v1_DATHPL010000551.1_seq1...class_A	Latent	NA
GCA_035489915.1_ASM3548991v1_DATHIT010000596.1_seq1...class_A	Latent	NA
GCA_035491595.1_ASM3549159v1_DATJKK010000387.1_seq1...class_A	Latent	NA
GCA_035492135.1_ASM3549213v1_DATJJN010000121.1_seq1...class_A	Latent	NA
GCA_035514695.1_ASM3551469v1_DATJCQ010000393.1_seq1...class_B_3	Latent	NA
GCA_035536055.1_ASM3553605v1_DATLOW010000292.1_seq1...class_A	Latent	NA
GCA_035543835.1_ASM3554383v1_DATKIZ010001095.1_seq1...class_A	Latent	NA
GCA_035544275.1_ASM3554427v1_DATKHS010000183.1_seq1...class_A	Latent	NA
GCA_035544335.1_ASM3554433v1_DATKFT010001140.1_seq1...class_A	Latent	NA
GCA_035629235.1_ASM3562923v1_DASPII010000254.1_seq1...class_A	Latent	NA
GCA_035634855.1_ASM3563485v1_DASQCE010000543.1_seq1...class_A	Latent	NA
GCA_035640815.1_ASM3564081v1_DASQVK010000356.1_seq1...class_A	Latent	NA
GCA_035652035.1_ASM3565203v1_DASREO010000014.1_seq1...class_A	Latent	NA
GCA_035685805.1_ASM3568580v1_DASSAB010000034.1_seq1...class_B_3	Latent	NA
GCA_035702545.1_ASM3570254v1_DASSQJ010000201.1_seq1...aph6	Latent	NA
GCA_035761405.1_ASM3576140v1_DASTRC010000023.1_seq1...class_B_3	Latent	NA
GCA_035944705.1_ASM3594470v1_DASZAX010000008.1_seq1...class_A	Latent	NA
GCA_036223825.1_ASM3622382v1_JAROAS010000052.1_seq1...mph	Latent	NA
GCA_036227105.1_ASM3622710v1_CP109434.1_seq1...class_A	Latent	NA
GCA_036231945.1_ASM3623194v1_CP109599.1_seq1...aph6	Latent	NA
GCA_036322365.1_ASM3632236v1_JAQYXC010000303.1_seq1...aph6	Latent	NA
GCA_036384935.1_ASM3638493v1_DASVLK010000307.1_seq1...class_A	Latent	NA
GCA_036405315.1_ASM3640531v1_DASWXW010000013.1_seq1...class_A	Latent	NA
GCA_036486225.1_ASM3648622v1_DASVNZ010000384.1_seq1...aph6	Latent	NA
GCA_036488355.1_ASM3648835v1_DASXHT010000020.1_seq1...aph6	Latent	NA
GCA_036504495.1_ASM3650449v1_DASXVC010000056.1_seq1...class_A	Latent	NA
GCA_036566685.1_ASM3656668v1_DATCVV010000626.1_seq1...aph6	Latent	NA
GCA_036566865.1_ASM3656686v1_DATCVL010000278.1_seq1...class_A	Latent	NA
GCA_036656035.1_ASM3665603v1_JAVVOX010000107.1_seq1...class_A	Latent	NA
GCA_036676245.1_ASM3667624v1_JAKFDH010000138.1_seq1...class_B_3	Latent	NA
GCA_036742075.1_ASM3674207v1_DAINRE010000294.1_seq1...aph6	Latent	NA
GCA_036803125.1_ASM3680312v1_DAIRUY010000076.1_seq1...class_A	Latent	NA
GCA_036814985.1_ASM3681498v1_JAJSYV010000027.1_seq1...class_A	Latent	NA
GCA_036845285.1_ASM3684528v1_DAIUEE010000011.1_seq1...class_B_3	Latent	NA
GCA_036924515.1_ASM3692451v1_JAZHRR010000001.1_seq1...class_A	Latent	NA
GCA_036924575.1_ASM3692457v1_JAZHRQ010000001.1_seq1...class_B_3	Latent	NA
GCA_037034205.1_ASM3703420v1_JBAGKD010000001.1_seq1...class_A	Latent	NA
GCA_900053335.1_10771_1_2_FJAF01000007.1_seq1...class_A	Latent	NA
GCA_900068895.1_Ervv1.fasta_CDPK01000002.1_seq1...class_A	Latent	NA
GCA_900100075.1_IMG.taxon_2684623012_annotated_assembly_FNEG01000004.1_seq1...class_A	Latent	NA
GCA_900101625.1_IMG.taxon_2615840592_annotated_assembly_FMYZ01000003.1_seq1...class_D_2	Latent	NA
GCA_900103545.1_IMG.taxon_2675903227_annotated_assembly_FNHH01000034.1_seq1...class_A	Latent	NA
GCA_900129325.1_IMG.taxon_2582581302_annotated_assembly_FQUP01000006.1_seq1...class_A	Latent	NA
GCA_900129935.1_IMG.taxon_2585428067_annotated_assembly_FQXJ01000010.1_seq1...mph	Latent	NA
GCA_900132645.1_10250_1_12_FWCV01000015.1_seq1...aph2b	Latent	NA
GCA_900156055.1_IMG.taxon_2708742397_annotated_assembly_FTMQ01000003.1_seq1...class_A	Latent	NA
GCA_900167945.1_IMG.taxon_2595698219_annotated_assembly_FUZA01000003.1_seq1...class_A	Latent	NA
GCA_900176885.1_PRJEB20397_LT839648.1_seq1...class_A	Latent	NA
GCA_900496965.1_LMG_3411T_UFQB01000007.1_seq1...class_A	Latent	NA
GCA_900996235.1_ASM90099623v1_CAAJGM010000111.1_seq1...class_A	Latent	NA
GCA_902506205.1_BREVUG8_assembly_LR732816.1_seq1...class_A	Latent	NA
GCA_902806315.1_AVDCRST.MAG23_CADCWD010000047.1_seq1...class_B_3	Latent	NA
GCA_905220975.1_LMG_31837_CAJNBK010000005.1_seq2...class_A	Latent	NA
GCA_913774755.1_S1C20416_SP29_cleaned_CAJYID010000045.1_seq1...aph6	Latent	NA
GCA_917563925.1_JJ.125_CAKJTJ010000025.1_seq1...mph	Latent	NA
GCA_937872005.1_ERR3519524_bin.60_CONCOCT_v1.1_MAG_CALMPQ010000178.1_seq1...aph6	Latent	NA
GCA_937926365.1_SRR4028131_bin.25_CONCOCT_v1.1_MAG_CALAOH010000208.1_seq1...class_A	Latent	NA
GCA_938001925.1_SRR1506987_bin.102_CONCOCT_v1.1_MAG_CALKVQ010000041.1_seq1...class_B_3	Latent	NA
GCA_944321765.1_E01_bin13_CALUMQ010000002.1_seq1...class_A	Latent	NA
GCA_945915485.1_SRR11489763_bin.6_metaWRAP_v1.3_MAG_CAMEFJ010000052.1_seq1...mph	Latent	NA
GCA_945957465.1_SRR12456161_bin.8_metaWRAP_v1.3_MAG_CAMFLC010000019.1_seq1...aph6	Latent	NA
GCA_946478835.1_SRR10754058_bin.18_metawrap_v1.3.0_MAG_CAMLDV010000035.1_seq1...aph6	Latent	NA
GCA_946481405.1_SRR11092509_bin.2_metawrap_v1.3.0_MAG_CAMLNY010000002.1_seq1...class_A	Latent	NA
GCA_947487585.1_2B2.20.3Z.fasta_CANKXH010000009.1_seq1...class_A	Latent	NA
GCA_947496995.1_4.2085.fasta_CANMFD010000001.1_seq1...class_A	Latent	NA
GCA_948442615.1_SRR15730538_bin.25_metawrap_v1.3_MAG_CAOJSG010000037.1_seq1...class_A	Latent	NA
GCA_963511165.1_m10.metabat.6_CAUPHQ010000012.1_seq1...class_B_3	Latent	NA
GCA_963515305.1_ERR9969055_bin.6_MetaWRAP_v1.3_MAG_CAUPWX010000014.1_seq1...class_A	Latent	NA
GCA_963522565.1_ERR9968974_bin.8_MetaWRAP_v1.3_MAG_CAUQZC010000008.1_seq1...class_A	Latent	NA
GCA_963667685.1_piMetPara1.Maridesulfovibrio_sp_1.1_OY763931.1_seq1...class_B_3	Latent	NA
GCA_000005825.2_ASM582v2_CP001878.2_seq1...mph	Latent	NA
GCA_000013885.1_ASM1388v1_CP000319.1_seq1...class_A	Latent	NA
GCA_000016205.1_ASM1620v1_CP000615.1_seq1...class_A	Latent	NA
GCA_000019925.1_ASM1992v1_CP001026.1_seq1...class_A	Latent	NA
GCA_000154365.1_ASM15436v1_DS480690.1_seq1...class_A	Latent	NA
GCA_000154745.2_ASM15474v2_CP002972.1_seq1...class_A	Latent	NA
GCA_000159795.2_ASM15979v2_GG699286.2_seq1...class_A	Latent	NA
GCA_000166195.3_ASM16619v3_CM001403.1_seq1...class_A	Latent	NA
GCA_000168015.1_ASM16801v1_AALE02000026.1_seq1...class_A	Latent	NA
GCA_000168975.1_ASM16897v1_AAUW01000013.1_seq1...aph6	Latent	NA
GCA_000170335.1_ASM17033v1_ABBE01000122.1_seq1...class_A	Latent	NA
GCA_000175155.1_ASM17515v1_ACPY01000200.1_seq1...class_A	Latent	NA
GCA_000178955.2_ASM17895v2_CP003130.1_seq1...class_B_3	Latent	NA
GCA_000180115.1_ASM18011v1_BABR01000058.1_seq1...aph2b	Latent	NA
GCA_000187895.1_ASM18789v1_DS990133.1_seq1...class_A	Latent	NA
GCA_000192025.2_ASM19202v1_AEQV01000262.1_seq1...class_A	Latent	NA
GCA_000211795.2_SphS17_1.0_AFGG01000007.1_seq1...class_A	Latent	NA
GCA_000213575.1_Dysg_moss_DSM_V1_GL892004.1_seq1...class_A	Latent	NA
GCA_000224715.2_ASM22471v2_AFYF01000048.1_seq1...mph	Latent	NA
GCA_000242835.1_ASM24283v1_JH594425.1_seq1...class_A	Latent	NA
GCA_000255705.1_ASM25570v1_JH636442.1_seq1...class_A	Latent	NA
GCA_000260965.1_ASM26096v1_CP003380.1_seq1...mph	Latent	NA
GCA_000276605.1_Acidovorax.strCF316_v1.0_AKJX01000117.1_seq1...class_A	Latent	NA
GCA_000295825.1_ASM29582v1_JH814704.1_seq1...class_A	Latent	NA
GCA_000308555.1_ASM30855v1_BAFY01000131.1_seq1...class_A	Latent	NA
GCA_000330885.1_ASM33088v1_CP004018.1_seq1...class_A	Latent	NA
GCA_000333615.1_ASM33361v1_BADL01000401.1_seq1...class_A	Latent	NA
GCA_000333755.1_ASM33375v1_CANP01000007.1_seq1...aph6	Latent	NA
GCA_000344615.1_ASM34461v1_KB467824.1_seq1...class_B_3	Latent	NA
GCA_000355635.2_XanArbCorV02_APMC02000085.1_seq1...class_A	Latent	NA
GCA_000359745.1_Rhizobium_sp._AQHN01000054.1_seq1...class_A	Latent	NA
GCA_000367325.1_ASM36732v1_BARD01000009.1_seq2...class_A	Latent	NA
GCA_000368565.1_Acin_gern_CIP_107464_V1_KB849537.1_seq1...class_B_3	Latent	NA
GCA_000372825.1_ASM37282v1_KB910516.1_seq1...class_A	Latent	NA
GCA_000373565.1_ASM37356v1_KB891797.1_seq1...aph6	Latent	NA
GCA_000379945.1_ASM37994v1_KB904124.1_seq1...class_A	Latent	NA
GCA_000383915.1_ASM38391v1_KB912942.1_seq1...class_A	Latent	NA
GCA_000420545.1_ASM42054v1_ATVD01000006.1_seq1...class_B_3	Latent	NA
GCA_000421145.1_ASM42114v1_ATWH01000014.1_seq1...aph6	Latent	NA
GCA_000439895.1_atcc_33301_v1_ATMJ01000020.1_seq1...class_A	Latent	NA
GCA_000468475.2_Amad2_AWOO02000079.1_seq1...erm_typeA	Latent	NA
GCA_000473365.1_ASM47336v1_KI421517.1_seq1...class_A	Latent	NA
GCA_000474275.2_Bmar1.0_ATAE01000018.1_seq1...mph	Latent	NA
GCA_000497165.1_Bdolosa1.0_CM002278.1_seq1...class_A	Latent	NA
GCA_000503895.1_ASM50389v1_CP006912.1_seq1...class_D_2	Latent	NA
GCA_000511385.1_ASM51138v1_CP006966.1_seq1...class_A	Latent	NA
GCA_000517885.1_ASM51788v1_ASPT01000005.1_seq1...class_D_2	Latent	NA
GCA_000520015.2_ASM52001v2_CP007044.2_seq1...class_A	Latent	NA
GCA_000577245.1_EB02_CBYO010000022.1_seq1...mph	Latent	NA
GCA_000613185.1_PRJEB5748_assembly_1_CCBB010000003.1_seq1...class_A	Latent	NA
GCA_000687455.2_Burkholderia.strain_LIG30_v1.0_JGVW01000095.1_seq1...class_A	Latent	NA
GCA_000714495.3_ASM71449v3_CP054310.1_seq1...class_D_2	Latent	NA
GCA_000715855.1_ASM71585v1_KL571409.1_seq1...aph6	Latent	NA
GCA_000716465.1_ASM71646v1_JNWL01000028.1_seq1...aph6	Latent	NA
GCA_000717925.1_ASM71792v1_JOCY01000018.1_seq1...aph6	Latent	NA
GCA_000719335.1_ASM71933v1_JOGB01000007.1_seq1...aph6	Latent	NA
GCA_000743355.1_ASM74335v1_JQEI01000014.1_seq1...class_A	Latent	NA
GCA_000745075.1_ASM74507v1_JQNE01000001.1_seq1...class_A	Latent	NA
GCA_000745265.1_ASM74526v1_JQNN01000001.1_seq1...class_A	Latent	NA
GCA_000745965.1_ASM74596v1_KN050788.1_seq1...class_B_3	Latent	NA
GCA_000764715.1_ASM76471v1_BAVY01000033.1_seq1...aph6	Latent	NA
GCA_000775575.1_ASM77557v1_JRGN01000162.1_seq1...mph	Latent	NA
GCA_000832085.1_OUH334697_1.0_JPIT01000009.1_seq1...class_A	Latent	NA
GCA_000833295.1_ASM83329v1_CP009442.1_seq2...class_A	Latent	NA
GCA_000877295.1_GFC_25_JSFC01000001.1_seq1...class_A	Latent	NA
GCA_000972385.1_ASM97238v1_JXTE01000018.1_seq1...aph6	Latent	NA
GCA_001010945.1_ASM101094v1_LBHB01000001.1_seq1...class_B_3	Latent	NA
GCA_001043915.1_ASM104391v1_LABX01000317.1_seq1...class_A	Latent	NA
GCA_001043955.1_ASM104395v1_LABZ01000105.1_seq1...class_A	Latent	NA
GCA_001083785.1_Nonomuraea_sp_SBT364_SPAdes_SSPACE_LAVL01000031.1_seq1...class_A	Latent	NA
GCA_001187435.1_ASM118743v1_LFXA01000003.1_seq1...class_A	Latent	NA
GCA_001245615.1_Mycobacterium_neworleansense_assembly_1_CWKH01000001.1_seq1...aph6	Latent	NA
GCA_001295795.1_ASM129579v1_LJHY01000022.1_seq1...class_B_3	Latent	NA
GCA_001375555.1_Numidum_massiliensis_CTDZ01000009.1_seq1...class_A	Latent	NA
GCA_001418335.1_ASM141833v1_LIPP01000400.1_seq1...aph6	Latent	NA
GCA_001418465.1_ASM141846v1_LIQU01000603.1_seq1...aph6	Latent	NA
GCA_001418655.1_ASM141865v1_LIQZ01000185.1_seq1...aph6	Latent	NA
GCA_001421785.1_Leaf33_LMLB01000001.1_seq1...class_A	Latent	NA
GCA_001425625.1_Root102_LMCP01000012.1_seq1...class_A	Latent	NA
GCA_001426195.1_Leaf339_LMRS01000045.1_seq1...class_A	Latent	NA
GCA_001426405.1_Root1304_LMEP01000001.1_seq1...aph6	Latent	NA
GCA_001426585.1_Root431_LMEI01000012.1_seq1...aph6	Latent	NA
GCA_001427065.1_Root559_LMGE01000003.1_seq1...class_B_3	Latent	NA
GCA_001428205.1_Root172_LMHP01000021.1_seq1...class_A	Latent	NA
GCA_001428895.1_Root265_LMJA01000001.1_seq1...aph6	Latent	NA
GCA_001429415.1_Root670_LMJU01000020.1_seq1...class_A	Latent	NA
GCA_001431465.1_ASM143146v1_LDJJ01000036.1_seq1...class_A	Latent	NA
GCA_001442755.1_ASM144275v1_CP006367.1_seq1...class_A	Latent	NA
GCA_001467645.1_ASM146764v1_LNYC01000004.1_seq1...aph6	Latent	NA
GCA_001482365.1_ASM148236v1_CP013254.1_seq1...mph	Latent	NA
GCA_001483865.1_ASM148386v1_CP013729.1_seq1...class_D_2	Latent	NA
GCA_001499735.1_Thiocapsa_sp._KS1_LN848257.1_seq2...class_D_2	Latent	NA
GCA_001513985.1_ASM151398v1_KQ948191.1_seq1...aph6	Latent	NA
GCA_001521735.1_ASM152173v1_LNOJ01000021.1_seq1...class_A	Established	blaCME-1
GCA_001522865.1_ASM152286v1_LOWB01000116.1_seq1...class_A	Latent	NA
GCA_001526225.1_ASM152622v1_LOYI01000113.1_seq1...class_A	Latent	NA
GCA_001541385.1_ASM154138v1_LJGP01000003.1_seq1...aac3_class2	Latent	NA
GCA_001556015.1_ASM155601v1_LSIA01000121.1_seq1...class_B_3	Latent	NA
GCA_001570445.1_ASM157044v1_BCSY01000010.1_seq1...aph6	Latent	NA
GCA_001570445.1_ASM157044v1_BCSY01000036.1_seq1...class_A	Latent	NA
GCA_001596175.2_ASM159617v2_CP014805.2_seq1...class_A	Established	blaCME-1
GCA_001598455.1_ASM159845v1_BCYZ01000005.1_seq1...class_A	Latent	NA
GCA_001625105.1_ASM162510v1_KV411304.1_seq2...class_A	Latent	NA
GCA_001652565.1_ASM165256v1_CP015736.1_seq1...class_A	Latent	NA
GCA_001653715.1_ASM165371v1_LWHQ01000057.1_seq1...class_A	Latent	NA
GCA_001660815.1_Xnasturtii_v1.0_LYMI01000056.1_seq1...class_A	Latent	NA
GCA_001661915.1_ASM166191v1_LYWY01000006.1_seq1...class_B_3	Latent	NA
GCA_001667065.1_ASM166706v1_LZIQ01000117.1_seq1...class_A	Latent	NA
GCA_001677435.1_ASM167743v1_CP016268.1_seq1...class_A	Latent	NA
GCA_001685355.1_ASM168535v1_CP016438.1_seq2...aph6	Latent	NA
GCA_001703635.1_ASM170363v1_LQZT01000012.1_seq1...class_A	Latent	NA
GCA_001766635.1_ASM176663v1_MCHX01000023.1_seq1...class_A	Latent	NA
GCA_001856115.1_ASM185611v1_MBMU01000027.1_seq1...aph2b	Latent	NA
GCA_001870735.1_ASM187073v1_MORL01000002.1_seq1...class_A	Latent	NA
GCA_001884185.1_ASM188418v1_MAOE01000033.1_seq1...aac3_class2	Latent	NA
GCA_001896955.1_ASM189695v1_MKRN01000043.1_seq1...class_A	Latent	NA
GCA_001898065.1_ASM189806v1_MKSC01000172.1_seq1...class_A	Latent	NA
GCA_001898245.1_ASM189824v1_MKTM01000025.1_seq1...class_A	Latent	NA
GCA_001899545.1_ASM189954v1_MKWB01000045.1_seq1...class_A	Latent	NA
GCA_001911425.1_ASM191142v1_MPPL01000001.1_seq1...class_A	Latent	NA
GCA_001913705.1_ASM191370v1_MKQD01000050.1_seq1...class_A	Latent	NA
GCA_001999245.1_ASM199924v1_CP019630.1_seq1...aph6	Latent	NA
GCA_002001085.1_ASM200108v1_MUNU01000016.1_seq1...class_B_3	Latent	NA
GCA_002001125.1_ASM200112v1_MUNV01000026.1_seq1...class_B_3	Latent	NA
GCA_002001165.1_ASM200116v1_MUNQ01000012.1_seq1...class_B_3	Latent	NA
GCA_002001175.1_ASM200117v1_MUNT01000001.1_seq1...class_B_3	Latent	NA
GCA_002014985.1_ASM201498v1_MUXU01000004.1_seq1...class_D_2	Latent	NA
GCA_002099185.1_ASM209918v1_NBCN01000033.1_seq1...aph6	Latent	NA
GCA_002099195.1_ASM209919v1_NBYX01000023.1_seq1...class_D_1	Latent	NA
GCA_002127575.1_ASM212757v1_NEGX01000006.1_seq1...class_A	Latent	NA
GCA_002154575.1_ASM215457v1_MUBA01000527.1_seq1...aph6	Latent	NA
GCA_002155145.1_ASM215514v1_CP021323.1_seq1...class_A	Latent	NA
GCA_002157205.1_ASM215720v1_CP021358.1_seq1...class_A	Latent	NA
GCA_002205635.1_ASM220563v1_NISJ01000005.1_seq1...class_B_3	Latent	NA
GCA_002205845.1_ASM220584v1_NISI01000010.1_seq1...class_A	Latent	NA
GCA_002217285.1_ASM221728v1_MUGW01000032.1_seq1...class_A	Latent	NA
GCA_002277895.1_ASM227789v1_CP022999.1_seq1...class_A	Latent	NA
GCA_002280675.1_ASM228067v1_NCEN01000004.1_seq1...class_B_3	Latent	NA
GCA_002291145.1_ASM229114v1_NTGE01000111.1_seq1...aph6	Latent	NA
GCA_002291565.1_ASM229156v1_DBAG01000255.1_seq1...class_A	Latent	NA
GCA_002355435.1_ASM235543v1_AP017313.1_seq1...class_A	Latent	NA
GCA_002479325.1_ASM247932v1_DLMO01000093.1_seq1...class_A	Latent	NA
GCA_002556635.1_ASM255663v1_MWMO01000010.1_seq1...class_B_3	Latent	NA
GCA_002702145.1_ASM270214v1_NZYJ01000020.1_seq1...class_A	Latent	NA
GCA_002735695.1_ASM273569v1_PDZH01000290.1_seq1...class_B_1_2	Latent	NA
GCA_002759055.1_ASM275905v1_PELK01001299.1_seq1...class_A	Latent	NA
